,CHEMICAL_ID,SUB_PATHWAY,SUPER_PATHWAY,BIOCHEMICAL_NAME,CAS,KEGG,HMDB,PUBCHEM,MEAN_WITHIN_BATCH_CV,MEDIAN_WITHIN_BATCH_CV,ACROSS_BATCH_CV,NUM_CONTROLS_DETECTED,PERCENT_CONTROLS_DETECTED,TOTAL_CONTROLS,NUM_SAMPLES_DETECTED,PERCENT_SAMPLES_DETECTED,TOTAL_SAMPLES
675,100005350,Lysolipid,Lipid,1-linolenoyl-GPC (18:3)*,,,HMDB10388,,0.103132946086373,0.0755375367283258,0.181393995433088,360.0,0.957446808510638,376.0,3531,0.958469055374593,3684
676,100005351,Lysolipid,Lipid,1-eicosapentaenoyl-GPC (20:5)*,,,,,0.110785364818698,0.0788575065853066,0.318609611091771,347.0,0.922872340425532,376.0,3513,0.953583061889251,3684
677,100005352,Lysolipid,Lipid,1-eicosenoyl-GPC (20:1)*,,,HMDB10391,,0.0951193258937533,0.0824848242545123,0.153355476834229,347.0,0.922872340425532,376.0,3486,0.946254071661238,3684
678,100005367,Food Component/Plant,Xenobiotics,N-acetylalliin,,,,,0.155399189020434,0.109057413805489,0.280882305136929,351.0,0.933510638297872,376.0,2952,0.801302931596091,3684
679,100005371,Lysolipid,Lipid,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,,,,,0.239484728150797,0.203314443106438,0.290149362254481,350.0,0.930851063829787,376.0,3384,0.9185667752443,3684
680,100005372,Lysoplasmalogen,Lipid,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,0.146077375693521,0.118600241825785,0.229642075162765,346.0,0.920212765957447,376.0,3350,0.909337676438654,3684
681,100005384,Chemical,Xenobiotics,O-sulfo-L-tyrosine,,,,514186.0,0.0682855792725904,0.0593055590303294,0.095785389481769,356.0,0.946808510638298,376.0,3506,0.951682953311618,3684
682,100005389,Food Component/Plant,Xenobiotics,ferulic acid 4-sulfate,86321-29-1,,HMDB29200,6305574.0,0.18758321704614,0.178117522450825,0.578764001603994,87.0,0.231382978723404,376.0,897,0.243485342019544,3684
683,100005391,Phenylalanine and Tyrosine Metabolism,Amino Acid,3-(3-hydroxyphenyl)propionate sulfate,86321-32-6,,,187488.0,0.134554885814172,0.135049867449574,0.219917071061592,348.0,0.925531914893617,376.0,2444,0.663409337676439,3684
684,100005402,Steroid,Lipid,11-ketoetiocholanolone glucuronide,17181-16-7,,,,0.223613420370995,0.209961867561482,0.268898498281607,136.0,0.361702127659575,376.0,1132,0.307274701411509,3684
685,100005403,Steroid,Lipid,etiocholanolone glucuronide,9/3/02,,HMDB04484,270605.0,0.087567109648989,0.0804737325567843,0.164063204162798,349.0,0.928191489361702,376.0,3421,0.928610206297503,3684
686,100005418,Steroid,Lipid,17alpha-hydroxypregnanolone glucuronide,,,,,0.28738748039888,0.252494316178949,0.388662570575677,186.0,0.49468085106383,376.0,1319,0.358034744842562,3684
687,100005466,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,N-acetyltaurine,,,,159864.0,0.167297271559813,0.101476418530756,0.275285094905183,345.0,0.917553191489362,376.0,3504,0.95114006514658,3684
688,100005673,Lysolipid,Lipid,1-docosapentaenoyl-GPC (22:5n6)*,,,,,0.152623694123327,0.119445710264467,0.246402540493806,341.0,0.906914893617021,376.0,3387,0.919381107491857,3684
689,100005714,Lysolipid,Lipid,1-linolenoyl-GPE (18:3)*,,,,,0.152039623197614,0.14674546720629,0.253125751695445,347.0,0.922872340425532,376.0,3031,0.822747014115092,3684
690,100005716,Lysolipid,Lipid,1-oleoyl-GPG (18:1)*,,,,,0.295270127244343,0.250591157916281,0.345626742046659,203.0,0.539893617021277,376.0,2187,0.593648208469055,3684
691,100005717,Lysolipid,Lipid,1-palmitoyl-GPG (16:0)*,,,,3300276.0,0.246996980419139,0.210960941409073,0.335374537018901,321.0,0.853723404255319,376.0,2956,0.802388707926167,3684
692,100005818,Food Component/Plant,Xenobiotics,N-acetyl-S-allyl-L-cysteine,23127-41-5,,,152467.0,0.138879585957994,0.138814897272217,0.188299970617344,327.0,0.86968085106383,376.0,1539,0.417752442996743,3684
693,100005834,"Fatty Acid, Monohydroxy",Lipid,9-hydroxystearate,25498-28-6,,HMDB61661,9570127.0,0.169639700703028,0.152102337704347,0.200495897855788,345.0,0.917553191489362,376.0,3347,0.908523344191097,3684
694,100005837,Drug,Xenobiotics,,,,,,,,,,,,3,0.000814332247557,3684
695,100005850,Lysine Metabolism,Amino Acid,3-methylglutarylcarnitine (2),,,HMDB00552,128145.0,0.0985227221584008,0.0902724839380711,0.157740952447293,354.0,0.941489361702128,376.0,3434,0.93213897937025,3684
696,100005864,Food Component/Plant,Xenobiotics,methyl glucopyranoside (alpha + beta),,,,,0.0599489644186212,0.0560898238193492,0.224323519377723,351.0,0.933510638297872,376.0,3402,0.923452768729642,3684
697,100005972,Tocopherol Metabolism,Cofactors and Vitamins,alpha-CEHC sulfate,,,,,0.180036410123478,0.180801677366999,0.298055135111992,147.0,0.390957446808511,376.0,1354,0.367535287730727,3684
698,100005977,,,alpha-CMBHC glucuronide,,,,,0.167769615925212,0.168488900864148,0.257127296589617,292.0,0.776595744680851,376.0,2022,0.54885993485342,3684
699,100005985,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",,,,,0.0936330840002681,0.0719882456132414,0.124897949713983,347.0,0.922872340425532,376.0,3500,0.950054288816504,3684
700,100005986,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",94359-13-4,,HMDB12107,,0.0988580705658197,0.0821326318672819,0.109960314002287,353.0,0.938829787234043,376.0,3480,0.944625407166124,3684
701,100005996,Fatty Acid Metabolism(Acyl Carnitine),Lipid,octadecenedioylcarnitine (C18:1-DC)*,251981-06-3,,,,0.098671177471094,0.0838829285817621,0.129314396581214,350.0,0.930851063829787,376.0,3506,0.951682953311618,3684
702,100006001,Drug,Xenobiotics,,,,,,,,,,,,41,0.011129207383279,3684
703,100006005,Steroid,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",,,,,0.130421078928174,0.127778927873756,0.326928725656216,348.0,0.925531914893617,376.0,1589,0.431324647122693,3684
704,100006051,Fatty Acid Metabolism(Acyl Carnitine),Lipid,myristoleoylcarnitine (C14:1)*,889848-55-9,,,90659872.0,0.100140021432353,0.0846278631695593,0.14539463874498,352.0,0.936170212765957,376.0,3476,0.943539630836048,3684
705,100006056,Phenylalanine and Tyrosine Metabolism,Amino Acid,N-formylphenylalanine,13200-85-6,,,759256.0,0.298041230617892,0.269027276691542,0.338281157697752,301.0,0.800531914893617,376.0,3088,0.838219326818675,3684
706,100006065,Dipeptide,Peptide,cyclo(pro-val),2854-40-2,,,98951.0,0.105392539714889,0.0942460440840149,0.141543495691902,363.0,0.965425531914894,376.0,3476,0.943539630836048,3684
707,100006082,Chemical,Xenobiotics,4-hydroxychlorothalonil,28343-61-5,,,34217.0,0.0641941010989613,0.0592954069225902,0.0929283254366426,355.0,0.944148936170213,376.0,3499,0.949782844733985,3684
708,100006089,Food Component/Plant,Xenobiotics,isoeugenol sulfate,,,,,0.22916178162793,0.178224775220239,0.354004546162428,123.0,0.327127659574468,376.0,838,0.227470141150923,3684
709,100006092,Phenylalanine and Tyrosine Metabolism,Amino Acid,tyramine O-sulfate,30223-92-8,,HMDB06409,153005.0,0.0969091038100331,0.0907078158191431,0.230657865256547,356.0,0.946808510638298,376.0,2976,0.807817589576547,3684
710,100006098,Chemical,Xenobiotics,3-hydroxypyridine sulfate,1955-23-3,,,,0.0582531105353529,0.0520563184481421,0.279358017275601,355.0,0.944148936170213,376.0,3447,0.935667752442997,3684
711,100006106,Food Component/Plant,Xenobiotics,maltol sulfate,,,,,0.159569342741731,0.169250880398691,0.343003992482126,239.0,0.63563829787234,376.0,706,0.191639522258415,3684
712,100006108,Phenylalanine and Tyrosine Metabolism,Amino Acid,phenylacetylcarnitine,287108-21-8,,,101724840.0,0.148621686987492,0.112926128405676,0.217884308142263,339.0,0.901595744680851,376.0,2887,0.783659066232356,3684
713,100006115,Pentose Metabolism,Carbohydrate,arabonate/xylonate,,,,,0.151500041062653,0.13251336031764,0.229108262701837,356.0,0.946808510638298,376.0,3516,0.954397394136808,3684
714,100006116,Benzoate Metabolism,Xenobiotics,methyl-4-hydroxybenzoate sulfate,,,,,0.0575537785702859,0.0466059077412757,0.389221744281794,350.0,0.930851063829787,376.0,3352,0.909880564603692,3684
715,100006121,Monoacylglycerol,Lipid,1-dihomo-linolenylglycerol (20:3),,,,,0.384587679238305,0.389084044766948,0.553430115905237,282.0,0.75,376.0,2522,0.684581976112921,3684
716,100006126,Food Component/Plant,Xenobiotics,4-vinylguaiacol sulfate,,,,,0.162718691681336,0.156856118503163,0.292615618691859,222.0,0.590425531914894,376.0,936,0.254071661237785,3684
717,100006129,,,vanillactate,2475-56-1,,HMDB00913,160637.0,0.140539042315943,0.131101829496547,0.164656649413224,351.0,0.933510638297872,376.0,3100,0.841476655808904,3684
718,100006171,Food Component/Plant,Xenobiotics,eugenol sulfate,95480-60-7,,,180632.0,0.0804157387794065,0.0690100068232078,0.263758832620984,343.0,0.912234042553191,376.0,2544,0.690553745928339,3684
719,100006173,Steroid,Lipid,pregnanolone/allopregnanolone sulfate,,,,,0.16207470747404,0.153328185528043,0.238594644995139,336.0,0.893617021276596,376.0,1595,0.432953311617807,3684
720,100006181,Drug,Xenobiotics,,,,,,,,,,,,9,0.002442996742671,3684
721,100006184,Chemical,Xenobiotics,2-methoxyresorcinol sulfate,1446269-78-8,,,,0.120590963290007,0.10443839973039,0.282623629520238,217.0,0.577127659574468,376.0,773,0.209826275787188,3684
722,100006187,Drug,Xenobiotics,,,,,,,,,,,,3,0.000814332247557,3684
723,100006190,Drug,Xenobiotics,2-acetamidophenol sulfate,40712-60-5,,,181671.0,0.159048351988918,0.135564574936713,0.245794334129378,258.0,0.686170212765958,376.0,1312,0.356134636264929,3684
724,100006191,Phenylalanine and Tyrosine Metabolism,Amino Acid,p-cresol glucuronide*,17680-99-8,,HMDB11686,154035.0,0.0586759919734102,0.0518651955032999,0.180209991514898,350.0,0.930851063829787,376.0,3322,0.901737242128122,3684
725,100006203,Food Component/Plant,Xenobiotics,acesulfame,55589-62-3,,HMDB33585,36573.0,0.0550376841681157,0.0494518268039757,0.519086362921319,350.0,0.930851063829787,376.0,1296,0.351791530944625,3684
726,100006232,Drug,Xenobiotics,valsartan,137862-53-4,,,5650.0,0.0631779148731786,0.0595280403468443,0.0653442866492464,291.0,0.773936170212766,376.0,33,0.008957654723127,3684
727,100006239,Drug,Xenobiotics,,,,,,,,,,,,8,0.002171552660152,3684
728,100006260,Chemical,Xenobiotics,6-hydroxyindole sulfate,,,,122198196.0,0.0536255590203776,0.0491515039120609,0.0927444928520934,348.0,0.925531914893617,376.0,3505,0.951411509229099,3684
729,100006264,Benzoate Metabolism,Xenobiotics,propyl 4-hydroxybenzoate sulfate,162338-10-5,,,,0.0647333202104472,0.055716925138371,0.177982446280151,356.0,0.946808510638298,376.0,1669,0.453040173724213,3684
730,100006282,Food Component/Plant,Xenobiotics,umbelliferone sulfate,69526-88-1,,,129659.0,0.114427135389606,0.100206470569477,0.206927278480935,318.0,0.845744680851064,376.0,1989,0.539902280130293,3684
731,100006290,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",,,HMDB12102,,0.0679654258805677,0.0615912411288386,0.0719425097164974,355.0,0.944148936170213,376.0,3534,0.95928338762215,3684
732,100006292,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",222403-67-0,,,,0.0591879944948388,0.0513644999325775,0.0626911939987957,348.0,0.925531914893617,376.0,3512,0.953311617806732,3684
733,100006293,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",,,,,0.131621837813415,0.121136274490848,0.141707696375103,354.0,0.941489361702128,376.0,3477,0.943811074918567,3684
734,100006294,Sphingolipid Metabolism,Lipid,behenoyl sphingomyelin (d18:1/22:0)*,,,HMDB12103,,0.0965392404745065,0.0944309884982809,0.110299560267483,348.0,0.925531914893617,376.0,3508,0.952225841476656,3684
735,100006295,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",,,HMDB12104,,0.0639040989490154,0.0532135859863261,0.0734096211302743,345.0,0.917553191489362,376.0,3485,0.945982627578719,3684
736,100006296,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",,,,,0.0663341041421035,0.0550945107292196,0.0793153980838477,347.0,0.922872340425532,376.0,3477,0.943811074918567,3684
737,100006298,Sphingolipid Metabolism,Lipid,lignoceroyl sphingomyelin (d18:1/24:0),60037-60-7,,,,0.101095560599312,0.0735017036595578,0.122015873722671,353.0,0.938829787234043,376.0,3487,0.946525515743757,3684
738,100006314,Sphingolipid Metabolism,Lipid,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",121999-58-4,,,,0.0763817566887242,0.0640005979350775,0.0872399485035118,348.0,0.925531914893617,376.0,3495,0.948697068403909,3684
739,100006360,Phenylalanine and Tyrosine Metabolism,Amino Acid,dopamine 4-sulfate,,C13691,HMDB04148,123932.0,0.156876907419989,0.166674922499749,0.300567898934103,123.0,0.327127659574468,376.0,917,0.248914223669924,3684
740,100006361,Phenylalanine and Tyrosine Metabolism,Amino Acid,dopamine 3-O-sulfate,,C13690,HMDB06275,122136.0,0.0828243080956519,0.0786412695232398,0.16864213085153,346.0,0.920212765957447,376.0,3505,0.951411509229099,3684
741,100006363,Food Component/Plant,Xenobiotics,daidzein sulfate (2),,,,12114465.0,0.179820719142413,0.149666541654341,0.320481251033333,199.0,0.529255319148936,376.0,465,0.126221498371336,3684
742,100006367,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyhexanoate,10191-24-9,,,151492.0,0.095851559367172,0.0987633610978105,0.110172686919292,352.0,0.936170212765957,376.0,3480,0.944625407166124,3684
743,100006370,Sterol,Lipid,3beta-hydroxy-5-cholestenoate,6561-58-6,C17333,,165511.0,0.170070431362674,0.129532586415609,0.208340603445216,346.0,0.920212765957447,376.0,3518,0.954940282301846,3684
744,100006373,Chemical,Xenobiotics,"1,2,3-benzenetriol sulfate (1)",,,,,0.198374682875333,0.195696333058836,0.46563946216782,44.0,0.117021276595745,376.0,484,0.131378935939197,3684
745,100006374,Chemical,Xenobiotics,"1,2,3-benzenetriol sulfate (2)",,,,,0.153544066365546,0.0933427331403152,0.690398833791849,344.0,0.914893617021277,376.0,2621,0.711454940282302,3684
746,100006375,Benzoate Metabolism,Xenobiotics,3-methoxycatechol sulfate (1),,,,,0.0630085514232795,0.0547963154217983,0.423151084365541,350.0,0.930851063829787,376.0,2770,0.751900108577633,3684
747,100006378,Tryptophan Metabolism,Amino Acid,N-acetylkynurenine (2),,,,,0.139741641170624,0.138599814572903,0.180358674238611,297.0,0.789893617021277,376.0,2004,0.543973941368078,3684
748,100006379,Tryptophan Metabolism,Amino Acid,C-glycosyltryptophan,180509-18-6,,,10981970.0,0.121943403490767,0.109409658415534,0.13209248048104,346.0,0.920212765957447,376.0,3498,0.949511400651466,3684
749,100006381,Drug,Xenobiotics,tramadol,27203-92-5,C07153,HMDB14339,33741.0,0.200324251167615,0.210853187524038,0.292105627806941,21.0,0.0558510638297872,376.0,17,0.004614549402823,3684
750,100006382,Drug,Xenobiotics,,,,,,,,,,,,13,0.003528773072747,3684
751,100006383,Drug,Xenobiotics,O-desmethyltramadol glucuronide,383891-39-2,,,,,,,1.0,0.0026595744680851,376.0,12,0.003257328990228,3684
752,100006384,Drug,Xenobiotics,,,,,,,,,,,,14,0.003800217155266,3684
753,100006385,Drug,Xenobiotics,alpha-hydroxymetoprolol,56392-16-6,,HMDB60994,114962.0,0.229004579433858,0.223839242781886,0.492199528287459,233.0,0.61968085106383,376.0,133,0.0361020629750271,3684
754,100006430,Pentose Metabolism,Carbohydrate,arabitol/xylitol,,C01904,,6912.0,0.102535715475221,0.0744220725345743,0.162200343113086,352.0,0.936170212765957,376.0,3501,0.950325732899023,3684
755,100006432,Drug,Xenobiotics,,,,,,,,,,,,4,0.001085776330076,3684
756,100006435,Aminosugar Metabolism,Carbohydrate,N-acetylglucosamine/N-acetylgalactosamine,,,HMDB00215,24139.0,0.189751931345253,0.16365941694963,0.213693768055858,310.0,0.824468085106383,376.0,3172,0.861020629750272,3684
757,100006614,Fatty Acid Metabolism(Acyl Carnitine),Lipid,adipoylcarnitine (C6-DC),,,HMDB61677,71296139.0,0.135434263105107,0.101893381061481,0.206592219786942,349.0,0.928191489361702,376.0,3453,0.937296416938111,3684
758,100006620,Fatty Acid Metabolism(Acyl Carnitine),Lipid,nonanoylcarnitine (C9),,,HMDB13288,,0.177481995713528,0.120413447930049,0.249692295032401,354.0,0.941489361702128,376.0,3324,0.90228013029316,3684
759,100006627,Fatty Acid Metabolism(Acyl Carnitine),Lipid,suberoylcarnitine (C8-DC),,,,,0.204259423184294,0.195989972159769,0.248613705247693,247.0,0.656914893617021,376.0,2252,0.611292073832791,3684
760,100006641,Primary Bile Acid Metabolism,Lipid,glycochenodeoxycholate 3-sulfate,,,,,0.105230435223328,0.0880304638112891,0.146059642876277,334.0,0.888297872340426,376.0,3270,0.887622149837134,3684
761,100006642,Secondary Bile Acid Metabolism,Lipid,glycodeoxycholate 3-sulfate,,,,,0.115121333375731,0.086281230662513,0.167337419656818,346.0,0.920212765957447,376.0,3375,0.916123778501629,3684
762,100006644,Secondary Bile Acid Metabolism,Lipid,taurodeoxycholic acid 3-sulfate,,,,,0.158582432874071,0.143062688084815,0.210989383177399,340.0,0.904255319148936,376.0,2746,0.745385450597177,3684
763,100006651,Food Component/Plant,Xenobiotics,"trans-3,4-methyleneheptanoate",,,,,0.334051117575696,0.304110364350103,0.386976225128684,295.0,0.784574468085106,376.0,2746,0.745385450597177,3684
764,100006726,Endocannabinoid,Lipid,linoleoyl ethanolamide,68171-52-8,,HMDB12252,5283446.0,0.293722776170761,0.296461277134793,0.380592508172285,302.0,0.803191489361702,376.0,2727,0.740228013029316,3684
765,100008903,Phospholipid Metabolism,Lipid,"1,2-dilinoleoyl-GPC (18:2/18:2)",998-06-1,,HMDB08138,5288075.0,0.0642720798264337,0.0542965869329571,0.0975605455838615,352.0,0.936170212765957,376.0,3497,0.949239956568947,3684
766,100008904,Phospholipid Metabolism,Lipid,1-stearoyl-2-oleoyl-GPC (18:0/18:1),56421-10-4,,HMDB08038,,0.0656538427033928,0.0592714682015868,0.0845802435915294,351.0,0.933510638297872,376.0,3463,0.940010857763301,3684
767,100008914,Phospholipid Metabolism,Lipid,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),35418-58-7,,HMDB07982,10747814.0,0.05799888135417,0.053032334910367,0.0691437658456057,350.0,0.930851063829787,376.0,3498,0.949511400651466,3684
768,100008915,Phospholipid Metabolism,Lipid,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),59403-54-2,,HMDB07991,6441886.0,0.0595134676270196,0.0502791941237133,0.089233181797334,350.0,0.930851063829787,376.0,3492,0.947882736156352,3684
769,100008916,Phospholipid Metabolism,Lipid,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),59403-52-0,,HMDB08057,,0.048854441946387,0.0402910592887869,0.104969486635093,354.0,0.941489361702128,376.0,3512,0.953311617806732,3684
770,100008917,Plasmalogen,Lipid,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),799268-63-6,,HMDB11243,,0.136503262145122,0.0954047479037966,0.175196423827562,355.0,0.944148936170213,376.0,3487,0.946525515743757,3684
771,100008918,Plasmalogen,Lipid,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),97802-56-7,,HMDB11253,,0.0885727604005822,0.0776134679017267,0.102751827418285,347.0,0.922872340425532,376.0,3504,0.95114006514658,3684
772,100008919,Plasmalogen,Lipid,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),144371-68-6,,HMDB11375,,0.116304619935151,0.0913255901531135,0.138956665581648,351.0,0.933510638297872,376.0,3487,0.946525515743757,3684
773,100008920,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",121999-64-2,,,,0.0742674557421908,0.0704862966646686,0.0898709431107504,349.0,0.928191489361702,376.0,3524,0.95656894679696,3684
774,100008921,Phospholipid Metabolism,Lipid,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),59403-51-9,,HMDB07970,,0.0707133301590143,0.0633891596606752,0.0864711292399165,347.0,0.922872340425532,376.0,3490,0.947339847991314,3684
775,100008928,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,2-hydroxybutyrate/2-hydroxyisobutyrate,,,,,0.0649275928236559,0.0520924519092652,0.103910363802711,348.0,0.925531914893617,376.0,3502,0.950597176981542,3684
776,100008929,TCA Cycle,Energy,2-methylcitrate/homocitrate,,,,,0.343882864540628,0.297039494862638,0.454686092777275,139.0,0.36968085106383,376.0,1309,0.355320304017372,3684
777,100008930,Long Chain Fatty Acid,Lipid,oleate/vaccenate (18:1),,,,,0.119103490883772,0.0953767859553511,0.170420258929081,347.0,0.922872340425532,376.0,3488,0.946796959826276,3684
778,100008939,Dipeptide,Peptide,isoleucylleucine/leucylisoleucine,,,,,0.170104784379501,0.170033355389199,0.219554237152571,294.0,0.781914893617021,376.0,2940,0.798045602605863,3684
779,100008941,Drug,Xenobiotics,,,,,,,,,,,,14,0.003800217155266,3684
780,100008943,Drug,Xenobiotics,pregabalin,148553-50-8,,,4715169.0,0.168906074885061,0.17550841745761,0.191011065661058,93.0,0.247340425531915,376.0,14,0.003800217155266,3684
781,100008947,,,,,,,,,,,,,,83,0.0225298588490771,3684
782,100008950,Drug,Xenobiotics,,,,,,,,,,,,9,0.002442996742671,3684
783,100008951,Dipeptide,Peptide,leucylphenylalanine/isoleucylphenylalanine,,,,,0.147986483770567,0.141165299147779,0.195327650575223,309.0,0.821808510638298,376.0,2568,0.697068403908795,3684
784,100008952,Monoacylglycerol,Lipid,1-palmitoleoylglycerol (16:1)*,,,HMDB11565,,0.302435166049716,0.296170146639454,0.465630143876794,339.0,0.901595744680851,376.0,2678,0.726927252985885,3684
785,100008954,Sphingolipid Metabolism,Lipid,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,,,,9939965.0,0.0699461382271906,0.0633758632542344,0.0800252952254223,356.0,0.946808510638298,376.0,3505,0.951411509229099,3684
786,100008955,Sphingolipid Metabolism,Lipid,tricosanoyl sphingomyelin (d18:1/23:0)*,,,HMDB12105,,0.108079412031565,0.0972811404419904,0.130819972539858,347.0,0.922872340425532,376.0,3458,0.938653637350706,3684
787,100008956,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",,,,,0.109758557561682,0.0697637112860634,0.148237229043951,351.0,0.933510638297872,376.0,3502,0.950597176981542,3684
788,100008957,Sphingolipid Metabolism,Lipid,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",,,,,0.0650098965682838,0.0554891981725419,0.071898376931438,354.0,0.941489361702128,376.0,3504,0.95114006514658,3684
789,100008962,Drug,Xenobiotics,,,,,,,,,,,,3,0.000814332247557,3684
790,100008963,Drug,Xenobiotics,,,,,,,,,,,,8,0.002171552660152,3684
791,100008964,Drug,Xenobiotics,,,,,,,,,,,,10,0.00271444082519,3684
792,100008967,,,,,,,,,,,,,,2,0.000542888165038,3684
793,100008971,Drug,Xenobiotics,,,,,,,,,,,,3,0.000814332247557,3684
794,100008974,Drug,Xenobiotics,,,,,,,,,,,,13,0.003528773072747,3684
795,100008976,Phospholipid Metabolism,Lipid,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,,,HMDB08994,9546749.0,0.0724654119385799,0.0565897201570745,0.157457921824892,353.0,0.938829787234043,376.0,3502,0.950597176981542,3684
796,100008977,Phospholipid Metabolism,Lipid,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),,,HMDB09003,5289133.0,0.0692932199964211,0.0543309418571381,0.122324806205816,349.0,0.928191489361702,376.0,3483,0.945439739413681,3684
797,100008980,Phospholipid Metabolism,Lipid,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,,,HMDB08039,,0.0541098354273369,0.0421765958621836,0.0609413953784613,348.0,0.925531914893617,376.0,3519,0.955211726384365,3684
798,100008984,Phospholipid Metabolism,Lipid,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,,,HMDB07969,,0.0578959328538682,0.0501933448213351,0.120392962774319,347.0,0.922872340425532,376.0,3510,0.952768729641694,3684
799,100008989,Phospholipid Metabolism,Lipid,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*,,,HMDB07984,,0.0600534122976053,0.0517408967620416,0.15842845973153,355.0,0.944148936170213,376.0,3511,0.953040173724213,3684
800,100008990,Phospholipid Metabolism,Lipid,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,,,HMDB05323,9546800.0,0.0694598954157622,0.0558655082981496,0.121755775891627,352.0,0.936170212765957,376.0,3488,0.946796959826276,3684
801,100008991,Phospholipid Metabolism,Lipid,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,,,HMDB05324,9546799.0,0.0871317173023387,0.0845848472280622,0.129615299673337,350.0,0.930851063829787,376.0,3509,0.952497285559175,3684
802,100008992,Phospholipid Metabolism,Lipid,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,,,HMDB05334,9546798.0,0.0982948008830848,0.09449686020815,0.145170015213085,347.0,0.922872340425532,376.0,3446,0.935396308360478,3684
803,100008993,Phospholipid Metabolism,Lipid,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,,,HMDB09789,,0.123104351698989,0.110259627459581,0.171028759975913,350.0,0.930851063829787,376.0,3475,0.943268186753529,3684
804,100008994,Phospholipid Metabolism,Lipid,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),,,HMDB09809,,0.113383812507596,0.0913786543276414,0.14162907550653,352.0,0.936170212765957,376.0,3504,0.95114006514658,3684
805,100008998,Tocopherol Metabolism,Cofactors and Vitamins,gamma-tocopherol/beta-tocopherol,,,,,0.140160806090462,0.14361088196457,0.169049663567309,353.0,0.938829787234043,376.0,3530,0.958197611292074,3684
806,100008999,Plasmalogen,Lipid,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,,,HMDB05779,9547058.0,0.0732142551350653,0.0542390211018165,0.0939051840984156,346.0,0.920212765957447,376.0,3522,0.956026058631922,3684
807,100009000,Plasmalogen,Lipid,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,,,HMDB05780,5283497.0,0.0696482532147438,0.0580910024712504,0.094087880191343,351.0,0.933510638297872,376.0,3515,0.954125950054289,3684
808,100009002,Plasmalogen,Lipid,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,,,HMDB11352,,0.0627181342526684,0.0498358927234917,0.0752759082236862,354.0,0.941489361702128,376.0,3530,0.958197611292074,3684
809,100009004,Plasmalogen,Lipid,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,,,HMDB11394,,0.0787312926974189,0.0703734997473792,0.115336528337179,353.0,0.938829787234043,376.0,3498,0.949511400651466,3684
